Filename,FieldName,FieldAlias,Type,Length,Scale
DWJCZJ.shp,ZJYS,ZJYS,String,12,0
DWJCZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
DWJCZJ.shp,ZJXZ,ZJXZ,String,1,0
DWJCZJ.shp,ZJXH,ZJXH,String,1,0
DWJCZJ.shp,KD,KD,Double,15,1
DWJCZJ.shp,GD,GD,Double,15,1
DWJCZJ.shp,JG,JG,Single,6,2
DWJCZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
DWJCZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
DWJCZJ.shp,ZJFX,ZJFX,Double,10,6
JMDD.shp,FID,FID,OID,4,0
JMDD.shp,Shape,Shape,Geometry,0,0
JMDD.shp,MBBSM,MBBSM,Integer,9,0
JMDD.shp,YSDM,YSDM,String,10,0
JMDD.shp,YSMC,YSMC,String,60,0
JMDD.shp,CPCSMC,CPCSMC,String,60,0
JMDD.shp,CPCSDM,CPCSDM,String,6,0
JMDZJ.shp,FID,FID,OID,4,0
JMDZJ.shp,Shape,Shape,Geometry,0,0
JMDZJ.shp,MBBSM,MBBSM,Integer,10,0
JMDZJ.shp,YSDM,YSDM,String,10,0
JMDZJ.shp,ZJNR,ZJNR,String,60,0
JMDZJ.shp,ZJZT,ZJZT,String,4,0
JMDZJ.shp,ZJYS,ZJYS,String,12,0
JMDZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
JMDZJ.shp,ZJXZ,ZJXZ,String,1,0
JMDZJ.shp,ZJXH,ZJXH,String,1,0
JMDZJ.shp,KD,KD,Double,15,1
JMDZJ.shp,GD,GD,Double,15,1
JMDZJ.shp,JG,JG,Single,6,2
JMDZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
JMDZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
JMDZJ.shp,ZJFX,ZJFX,Double,10,6
JTM.shp,FID,FID,OID,4,0
JTM.shp,Shape,Shape,Geometry,0,0
JTM.shp,name,name,String,50,0
JTM.shp,MBBSM,MBBSM,Integer,10,0
JTM.shp,CPCSMC,CPCSMC,String,60,0
JTM.shp,CPCSDM,CPCSDM,String,6,0
JTM.shp,YSDM,YSDM,String,10,0
JTM.shp,YSMC,YSMC,String,60,0
JTM.shp,YSMJ,YSMJ,Double,15,6
JTX.shp,FID,FID,OID,4,0
JTX.shp,Shape,Shape,Geometry,0,0
JTX.shp,MBBSM,MBBSM,Integer,10,0
JTX.shp,CPCSMC,CPCSMC,String,60,0
JTX.shp,YSDM,YSDM,String,10,0
JTX.shp,CPCSDM,CPCSDM,String,6,0
JTX.shp,YSMC,YSMC,String,60,0
JTZJ.shp,FID,FID,OID,4,0
JTZJ.shp,Shape,Shape,Geometry,0,0
JTZJ.shp,MBBSM,MBBSM,Integer,10,0
JTZJ.shp,YSDM,YSDM,String,10,0
JTZJ.shp,ZJNR,ZJNR,String,60,0
JTZJ.shp,ZJZT,ZJZT,String,4,0
JTZJ.shp,ZJYS,ZJYS,String,12,0
JTZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
JTZJ.shp,ZJXZ,ZJXZ,String,1,0
JTZJ.shp,ZJXH,ZJXH,String,1,0
JTZJ.shp,KD,KD,Double,15,1
JTZJ.shp,GD,GD,Double,15,1
JTZJ.shp,JG,JG,Single,6,2
JTZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
JTZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
JTZJ.shp,ZJFX,ZJFX,Double,10,6
QJBXXD.shp,FID,FID,OID,4,0
QJBXXD.shp,Shape,Shape,Geometry,0,0
QJBXXD.shp,MBBSM,MBBSM,Integer,10,0
QJBXXD.shp,YSDM,YSDM,String,10,0
QJBXXD.shp,YSMC,YSMC,String,60,0
QJBXXD.shp,XZB,XZB,Double,15,4
QJBXXD.shp,YZB,YZB,Double,15,4
QJBXXX.shp,FID,FID,OID,4,0
QJBXXX.shp,Shape,Shape,Geometry,0,0
QJBXXX.shp,name,name,String,50,0
QJBXXX.shp,MBBSM,MBBSM,Integer,10,0
QJBXXX.shp,YSDM,YSDM,String,10,0
QJBXXX.shp,BSGC,BSGC,SmallInteger,4,0
QXXJBXXM.shp,FID,FID,OID,4,0
QXXJBXXM.shp,Shape,Shape,Geometry,0,0
QXXJBXXM.shp,MBBSM,MBBSM,Integer,10,0
QXXJBXXM.shp,YSDM,YSDM,String,10,0
QXXJBXXM.shp,QYMC,QYMC,String,60,0
QXXJBXXM.shp,QYDM,QYDM,String,6,0
QXXJBXXM.shp,QYJB,QYJB,String,10,0
QXXJBXXM.shp,QYPJDX,QYPJDX,String,50,0
QXXJBXXM.shp,PJSD,PJSD,String,8,0
QXXJBXXM.shp,CZZRK,CZZRK,Double,10,4
QXXJBXXM.shp,CZCZRK,CZCZRK,Double,10,4
QXXJBXXM.shp,CZNCRK,CZNCRK,Double,10,4
QXXJBXXM.shp,HJZRK,HJZRK,Double,10,4
QXXJBXXM.shp,HJNYRK,HJNYRK,Double,10,4
QXXJBXXM.shp,HJFNRK,HJFNRK,Double,10,4
QXXJBXXM.shp,DQSCZZD,DQSCZZD,Double,15,4
QXXJBXXM.shp,DQSCZZK,DQSCZZK,Double,15,4
QXXJBXXM.shp,GDZCTZ,GDZCTZ,Double,15,4
QXXJBXXM.shp,NYDMJ,NYDMJ,Double,15,6
QXXJBXXM.shp,GDMJ,GDMJ,Double,15,6
QXXJBXXM.shp,YDMJ,YDMJ,Double,15,6
QXXJBXXM.shp,LDMJ,LDMJ,Double,15,6
QXXJBXXM.shp,MCDMJ,MCDMJ,Double,15,6
QXXJBXXM.shp,QTNYDMJ,QTNYDMJ,Double,15,6
QXXJBXXM.shp,JSYDMJ,JSYDMJ,Double,15,6
QXXJBXXM.shp,CXJSMJ,CXJSMJ,Double,15,6
QXXJBXXM.shp,CZGKMJ,CZGKMJ,Double,15,6
QXXJBXXM.shp,CZYDMJ,CZYDMJ,Double,15,6
QXXJBXXM.shp,CKYDMJ,CKYDMJ,Double,15,6
QXXJBXXM.shp,JTSLMJ,JTSLMJ,Double,15,6
QXXJBXXM.shp,QTJSMJ,QTJSMJ,Double,15,6
QXXJBXXM.shp,QTTDMJ,QTTDMJ,Double,15,6
QXXJBXXM.shp,TDZMJ,TDZMJ,Double,15,6
QXXJBXXM.shp,XZJSMJ,XZJSMJ,Double,15,6
QXXJBXXM.shp,XZCXMJ,XZCXMJ,Double,15,6
QXXJBXXM.shp,TDGYL,TDGYL,Double,15,6
QXXJBXXM.shp,XJSGYMJ,XJSGYMJ,Double,15,6
QXXJBXXM.shp,CJSGYMJ,CJSGYMJ,Double,15,6
QXXJBXXM.shp,PZPCMJ,PZPCMJ,Double,15,6
QXXJBXXM.shp,NDGDMJ,NDGDMJ,Double,15,6
QXXJBXXM.shp,SDQSCZZD,SDQSCZZD,Double,15,4
QXXJBXXM.shp,SDQSCZZK,SDQSCZZK,Double,15,4
QXXJBXXM.shp,SJSYDZMJ,SJSYDZMJ,Double,15,6
QXXJBXXM.shp,CZHYDMJ,CZHYDMJ,Double,15,6
QXXJBXXM.shp,DDQSCZZD,DDQSCZZD,Double,15,4
QXXJBXXM.shp,DDQSCZZK,DDQSCZZK,Double,15,4
QXXJBXXM.shp,DJSYDZMJ,DJSYDZMJ,Double,15,6
QYPJZJ.shp,FID,FID,OID,4,0
QYPJZJ.shp,Shape,Shape,Geometry,0,0
QYPJZJ.shp,MBBSM,MBBSM,Integer,10,0
QYPJZJ.shp,YSDM,YSDM,String,10,0
QYPJZJ.shp,ZJNR,ZJNR,String,60,0
QYPJZJ.shp,ZJZT,ZJZT,String,4,0
QYPJZJ.shp,ZJYS,ZJYS,String,12,0
QYPJZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
QYPJZJ.shp,ZJXZ,ZJXZ,String,1,0
QYPJZJ.shp,ZJXH,ZJXH,String,1,0
QYPJZJ.shp,KD,KD,Double,15,1
QYPJZJ.shp,GD,GD,Double,15,1
QYPJZJ.shp,JG,JG,Single,6,2
QYPJZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
QYPJZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
QYPJZJ.shp,ZJFX,ZJFX,Double,10,6
QYXXPJTB.shp,FID,FID,OID,4,0
QYXXPJTB.shp,Shape,Shape,Geometry,0,0
QYXXPJTB.shp,MBBSM,MBBSM,Integer,10,0
QYXXPJTB.shp,YSDM,YSDM,String,10,0
QYXXPJTB.shp,QYMC,QYMC,String,60,0
QYXXPJTB.shp,QYDM,QYDM,String,6,0
QYXXPJTB.shp,QYJB,QYJB,String,10,0
QYXXPJTB.shp,QYPJDX,QYPJDX,String,50,0
QYXXPJTB.shp,ZRKZL,ZRKZL,Double,8,4
QYXXPJTB.shp,CXYDZL,CXYDZL,Double,12,6
QYXXPJTB.shp,PEI1,PEI1,Double,8,2
QYXXPJTB.shp,TDLYQSRK,TDLYQSRK,String,50,0
QYXXPJTB.shp,CZRKZL,CZRKZL,Double,8,4
QYXXPJTB.shp,CGYDZL,CGYDZL,Double,12,6
QYXXPJTB.shp,PEI2,PEI2,Double,8,2
QYXXPJTB.shp,CNRKZL,CNRKZL,Double,8,4
QYXXPJTB.shp,HNRKZL,HNRKZL,Double,8,4
QYXXPJTB.shp,CZYDZL,CZYDZL,Double,12,6
QYXXPJTB.shp,PEI3_1,PEI3_1,Double,8,2
QYXXPJTB.shp,PEI3_2,PEI3_2,Double,8,2
QYXXPJTB.shp,SCZZZZLK,SCZZZZLK,Double,15,4
QYXXPJTB.shp,JSZZL,JSZZL,Double,12,6
QYXXPJTB.shp,EEI1,EEI1,Double,8,2
QYXXPJTB.shp,ECI1,ECI1,Double,8,2
QYXXPJTB.shp,TDLYQSJJ,TDLYQSJJ,String,50,0
QYXXPJTB.shp,EUII1,EUII1,Double,8,2
QYXXPJTB.shp,EUII2,EUII2,Double,8,2
QYXXPJTB.shp,PGCI1,PGCI1,Double,8,2
QYXXPJTB.shp,EGCI1,EGCI1,Double,8,2
QYXXPJTB.shp,EGCI2,EGCI2,Double,8,2
QYXXPJTB.shp,EGCI3,EGCI3,Double,8,2
QYXXPJTB.shp,ZHTDLYZK,ZHTDLYZK,String,4,0
QYXXPJTB.shp,UIITDLYZK,UIITDLYZK,String,4,0
QYXXPJTB.shp,GCITDLYZK,GCITDLYZK,String,4,0
QYXXPJTB.shp,EITDLYZK,EITDLYZK,String,4,0
QYXXPJTB.shp,APITDLYZK,APITDLYZK,String,4,0
QYXXPJTB.shp,ZRKZF,ZRKZF,Double,8,2
QYXXPJTB.shp,CXYDZF,CXYDZF,Double,8,2
QYXXPJTB.shp,CZRKZF,CZRKZF,Double,8,2
QYXXPJTB.shp,CGYDZF,CGYDZF,Double,8,2
QYXXPJTB.shp,CNRKZF,CNRKZF,Double,8,2
QYXXPJTB.shp,HNRKZF,HNRKZF,Double,8,2
QYXXPJTB.shp,CZYDZF,CZYDZF,Double,8,2
QYXXPJTB.shp,SCZZZZFD,SCZZZZFD,Double,8,2
QYXXPJTB.shp,JSZZFD,JSZZFD,Double,8,2
QYXXPJTB.shp,UII,UII,Double,8,2
QYXXPJTB.shp,GCI,GCI,Double,8,2
QYXXPJTB.shp,EI,EI,Double,8,2
QYXXPJTB.shp,API,API,Double,8,2
QYXXPJTB.shp,PUII,PUII,Double,8,2
QYXXPJTB.shp,EUII,EUII,Double,8,2
QYXXPJTB.shp,PGCI,PGCI,Double,8,2
QYXXPJTB.shp,EGCI,EGCI,Double,8,2
QYXXPJTB.shp,PEI,PEI,Double,8,2
QYXXPJTB.shp,EEI,EEI,Double,8,2
QYXXPJTB.shp,ULAPI,ULAPI,Double,8,2
QYXXPJTB.shp,ULAPI1,ULAPI1,Double,8,2
QYXXPJTB.shp,ULAPI2,ULAPI2,Double,8,2
QYXXPJTB.shp,PUII1,PUII1,Double,8,2
QYXXZJ.shp,FID,FID,OID,4,0
QYXXZJ.shp,Shape,Shape,Geometry,0,0
QYXXZJ.shp,MBBSM,MBBSM,Integer,10,0
QYXXZJ.shp,YSDM,YSDM,String,10,0
QYXXZJ.shp,ZJNR,ZJNR,String,60,0
QYXXZJ.shp,ZJZT,ZJZT,String,4,0
QYXXZJ.shp,ZJYS,ZJYS,String,12,0
QYXXZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
QYXXZJ.shp,ZJXZ,ZJXZ,String,1,0
QYXXZJ.shp,ZJXH,ZJXH,String,1,0
QYXXZJ.shp,KD,KD,Double,15,1
QYXXZJ.shp,GD,GD,Double,15,1
QYXXZJ.shp,JG,JG,Single,6,2
QYXXZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
QYXXZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
QYXXZJ.shp,ZJFX,ZJFX,Double,10,6
QYZTPJTB.shp,FID,FID,OID,4,0
QYZTPJTB.shp,Shape,Shape,Geometry,0,0
QYZTPJTB.shp,MBBSM,MBBSM,Integer,10,0
QYZTPJTB.shp,YSDM,YSDM,String,10,0
QYZTPJTB.shp,QYMC,QYMC,String,60,0
QYZTPJTB.shp,QYDM,QYDM,String,6,0
QYZTPJTB.shp,QYJB,QYJB,String,10,0
QYZTPJTB.shp,QYPJDX,QYPJDX,String,50,0
QYZTPJTB.shp,ZRKZL,ZRKZL,Double,8,4
QYZTPJTB.shp,PEI1,PEI1,Double,8,2
QYZTPJTB.shp,TDLYQSRK,TDLYQSRK,String,50,0
QYZTPJTB.shp,CZRKZL,CZRKZL,Double,8,4
QYZTPJTB.shp,CGYDZL,CGYDZL,Double,12,6
QYZTPJTB.shp,PEI2,PEI2,Double,8,2
QYZTPJTB.shp,CNRKZL,CNRKZL,Double,8,4
QYZTPJTB.shp,HNRKZL,HNRKZL,Double,8,4
QYZTPJTB.shp,CZYDZL,CZYDZL,Double,12,6
QYZTPJTB.shp,PEI3_1,PEI3_1,Double,8,2
QYZTPJTB.shp,PEI3_2,PEI3_2,Double,8,2
QYZTPJTB.shp,SCZZZZLK,SCZZZZLK,Double,15,4
QYZTPJTB.shp,JSZZL,JSZZL,Double,12,6
QYZTPJTB.shp,EEI1,EEI1,Double,8,2
QYZTPJTB.shp,ECI1,ECI1,Double,8,2
QYZTPJTB.shp,TDLYQSJJ,TDLYQSJJ,String,50,0
QYZTPJTB.shp,EUII1,EUII1,Double,8,2
QYZTPJTB.shp,EUII2,EUII2,Double,8,2
QYZTPJTB.shp,PGCI1,PGCI1,Double,8,2
QYZTPJTB.shp,EGCI1,EGCI1,Double,8,2
QYZTPJTB.shp,EGCI2,EGCI2,Double,8,2
QYZTPJTB.shp,EGCI3,EGCI3,Double,8,2
QYZTPJTB.shp,CXYDZL,CXYDZL,Double,12,6
QYZTPJTB.shp,ZRKZF,ZRKZF,Double,8,2
QYZTPJTB.shp,CXYDZF,CXYDZF,Double,8,2
QYZTPJTB.shp,CZRKZF,CZRKZF,Double,8,2
QYZTPJTB.shp,CGYDZF,CGYDZF,Double,8,2
QYZTPJTB.shp,CNRKZF,CNRKZF,Double,8,2
QYZTPJTB.shp,HNRKZF,HNRKZF,Double,8,2
QYZTPJTB.shp,CZYDZF,CZYDZF,Double,8,2
QYZTPJTB.shp,SCZZZZFD,SCZZZZFD,Double,8,2
QYZTPJTB.shp,JSZZFD,JSZZFD,Double,8,2
QYZTPJTB.shp,PUII,PUII,Double,8,2
QYZTPJTB.shp,UII,UII,Double,8,2
QYZTPJTB.shp,GCI,GCI,Double,8,2
QYZTPJTB.shp,EI,EI,Double,8,2
QYZTPJTB.shp,API,API,Double,8,2
QYZTPJTB.shp,EUII,EUII,Double,8,2
QYZTPJTB.shp,PGCI,PGCI,Double,8,2
QYZTPJTB.shp,EGCI,EGCI,Double,8,2
QYZTPJTB.shp,PEI,PEI,Double,8,2
QYZTPJTB.shp,EEI,EEI,Double,8,2
QYZTPJTB.shp,ULAPI,ULAPI,Double,8,2
QYZTPJTB.shp,PUII1,PUII1,Double,8,2
QYZTPJTB.shp,ULAPI1,ULAPI1,Double,8,2
QYZTPJTB.shp,ULAPI2,ULAPI2,Double,8,2
QZTJBXXM.shp,FID,FID,OID,4,0
QZTJBXXM.shp,Shape,Shape,Geometry,0,0
QZTJBXXM.shp,MBBSM,MBBSM,Integer,10,0
QZTJBXXM.shp,YSDM,YSDM,String,10,0
QZTJBXXM.shp,QYMC,QYMC,String,60,0
QZTJBXXM.shp,QYDM,QYDM,String,6,0
QZTJBXXM.shp,QYJB,QYJB,String,10,0
QZTJBXXM.shp,QYPJDX,QYPJDX,String,50,0
QZTJBXXM.shp,PJSD,PJSD,String,8,0
QZTJBXXM.shp,CZZRK,CZZRK,Double,10,4
QZTJBXXM.shp,CZCZRK,CZCZRK,Double,10,4
QZTJBXXM.shp,CZNCRK,CZNCRK,Double,10,4
QZTJBXXM.shp,HJZRK,HJZRK,Double,10,4
QZTJBXXM.shp,HJNYRK,HJNYRK,Double,10,4
QZTJBXXM.shp,HJFNRK,HJFNRK,Double,10,4
QZTJBXXM.shp,DQSCZZD,DQSCZZD,Double,15,4
QZTJBXXM.shp,DQSCZZK,DQSCZZK,Double,15,4
QZTJBXXM.shp,GDZCTZ,GDZCTZ,Double,15,4
QZTJBXXM.shp,NYDMJ,NYDMJ,Double,15,6
QZTJBXXM.shp,GDMJ,GDMJ,Double,15,6
QZTJBXXM.shp,YDMJ,YDMJ,Double,15,6
QZTJBXXM.shp,LDMJ,LDMJ,Double,15,6
QZTJBXXM.shp,MCDMJ,MCDMJ,Double,15,6
QZTJBXXM.shp,QTNYDMJ,QTNYDMJ,Double,15,6
QZTJBXXM.shp,JSYDMJ,JSYDMJ,Double,15,6
QZTJBXXM.shp,CXJSMJ,CXJSMJ,Double,15,6
QZTJBXXM.shp,CZGKMJ,CZGKMJ,Double,15,6
QZTJBXXM.shp,CZYDMJ,CZYDMJ,Double,15,6
QZTJBXXM.shp,CKYDMJ,CKYDMJ,Double,15,6
QZTJBXXM.shp,JTSLMJ,JTSLMJ,Double,15,6
QZTJBXXM.shp,QTJSMJ,QTJSMJ,Double,15,6
QZTJBXXM.shp,QTTDMJ,QTTDMJ,Double,15,6
QZTJBXXM.shp,TDZMJ,TDZMJ,Double,15,6
QZTJBXXM.shp,XZJSMJ,XZJSMJ,Double,15,6
QZTJBXXM.shp,XZCXMJ,XZCXMJ,Double,15,6
QZTJBXXM.shp,TDGYL,TDGYL,Double,15,6
QZTJBXXM.shp,XJSGYMJ,XJSGYMJ,Double,15,6
QZTJBXXM.shp,CJSGYMJ,CJSGYMJ,Double,15,6
QZTJBXXM.shp,PZPCMJ,PZPCMJ,Double,15,6
QZTJBXXM.shp,NDGDMJ,NDGDMJ,Double,15,6
QZTJBXXM.shp,SDQSCZZD,SDQSCZZD,Double,15,4
QZTJBXXM.shp,SDQSCZZK,SDQSCZZK,Double,15,4
QZTJBXXM.shp,SJSYDZMJ,SJSYDZMJ,Double,15,6
QZTJBXXM.shp,CZHYDMJ,CZHYDMJ,Double,15,6
QZTJBXXM.shp,DDQSCZZD,DDQSCZZD,Double,15,4
QZTJBXXM.shp,DDQSCZZK,DDQSCZZK,Double,15,4
QZTJBXXM.shp,DJSYDZMJ,DJSYDZMJ,Double,15,6
SXM.shp,FID,FID,OID,4,0
SXM.shp,Shape,Shape,Geometry,0,0
SXM.shp,MBBSM,MBBSM,Integer,10,0
SXM.shp,CPCSMC,CPCSMC,String,60,0
SXM.shp,CPCSDM,CPCSDM,String,6,0
SXM.shp,YSDM,YSDM,String,10,0
SXM.shp,YSMC,YSMC,String,60,0
SXM.shp,YSMJ,YSMJ,Double,15,6
SXX.shp,FID,FID,OID,4,0
SXX.shp,Shape,Shape,Geometry,0,0
SXX.shp,MBBSM,MBBSM,Integer,10,0
SXX.shp,CPCSMC,CPCSMC,String,60,0
SXX.shp,YSDM,YSDM,String,10,0
SXX.shp,CPCSDM,CPCSDM,String,6,0
SXX.shp,YSMC,YSMC,String,60,0
SXZJ.shp,FID,FID,OID,4,0
SXZJ.shp,Shape,Shape,Geometry,0,0
SXZJ.shp,MBBSM,MBBSM,Integer,10,0
SXZJ.shp,YSDM,YSDM,String,10,0
SXZJ.shp,ZJNR,ZJNR,String,60,0
SXZJ.shp,ZJZT,ZJZT,String,4,0
SXZJ.shp,ZJYS,ZJYS,String,12,0
SXZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
SXZJ.shp,ZJXZ,ZJXZ,String,1,0
SXZJ.shp,ZJXH,ZJXH,String,1,0
SXZJ.shp,KD,KD,Double,15,1
SXZJ.shp,GD,GD,Double,15,1
SXZJ.shp,JG,JG,Single,6,2
SXZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
SXZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
SXZJ.shp,ZJFX,ZJFX,Double,10,6
XZQJX.shp,FID,FID,OID,4,0
XZQJX.shp,Shape,Shape,Geometry,0,0
XZQJX.shp,MBBSM,MBBSM,Integer,10,0
XZQJX.shp,CPCSMC,CPCSMC,String,60,0
XZQJX.shp,CPCSDM,CPCSDM,String,6,0
XZQJX.shp,YSDM,YSDM,String,10,0
XZQJX.shp,YSMC,YSMC,String,60,0
XZQM.shp,FID,FID,OID,4,0
XZQM.shp,Shape,Shape,Geometry,0,0
XZQM.shp,MBBSM,MBBSM,Integer,10,0
XZQM.shp,CPCSMC,CPCSMC,String,60,0
XZQM.shp,CPCSDM,CPCSDM,String,6,0
XZQM.shp,YSDM,YSDM,String,10,0
XZQM.shp,YSMC,YSMC,String,60,0
XZQM.shp,YSMJ,YSMJ,Double,18,6
XZQZJ.shp,FID,FID,OID,4,0
XZQZJ.shp,Shape,Shape,Geometry,0,0
XZQZJ.shp,MBBSM,MBBSM,Integer,9,0
XZQZJ.shp,YSDM,YSDM,String,10,0
XZQZJ.shp,ZJNR,ZJNR,String,60,0
XZQZJ.shp,ZJZT,ZJZT,String,4,0
XZQZJ.shp,ZJYS,ZJYS,String,12,0
XZQZJ.shp,ZJBS,ZJBS,SmallInteger,4,0
XZQZJ.shp,ZJXZ,ZJXZ,String,1,0
XZQZJ.shp,KD,KD,Double,15,1
XZQZJ.shp,GD,GD,Double,15,1
XZQZJ.shp,JG,JG,Single,6,2
XZQZJ.shp,ZXJXZB,ZXJXZB,Double,15,3
XZQZJ.shp,ZXJYZB,ZXJYZB,Double,15,3
XZQZJ.shp,ZJFX,ZJFX,Double,10,6
XZQZJ.shp,ZJXH,ZJXH,String,1,0
